value,x,y
Land Use,-6.949973248057622,55.05068575845005
Land Use,-6.948271059770357,55.05235087190726
Land Use,-6.948987684492147,55.08112938526269
Land Use,-6.984767918461584,55.073060967400046
Land Use,-6.947935686128178,55.05976788629
Land Use,-6.959851530525484,55.055306972078434
Land Use,-6.9476700207497775,55.06810175295651
Land Use,-6.954118571226319,55.06932511009595
Land Use,-6.97240389607591,55.07292129432449
Land Use,-6.945314793501275,55.0302900643103
Land Use,-6.946710468634465,55.02954758422359
Land Use,-6.940694556577427,55.13182875106588
Land Use,-6.9472623547857095,55.12890337946364
Land Use,-6.953581255025007,55.12586772487926
Land Use,-6.9538845814575065,55.12865500976024
Land Use,-6.909957013542343,55.14478038418121
Land Use,-6.959960014807072,55.12290411916206
Land Use,-6.932640016140094,55.13050084962507
Land Use,-6.924344421168925,55.13932091361698
Land Use,-6.930183916253612,55.13674933675856
Land Use,-6.919716670810932,55.13184216137645
Land Use,-6.891188730810613,55.15195902739608
Land Use,-6.901333555279638,55.14811642212094
Land Use,-6.875938793307476,55.15875409369036
Land Use,-6.883463281001815,55.1556073966654
Land Use,-6.863867239134031,55.16175023230474
Land Use,-6.97423550385798,55.116341943186434
WMU,-6.922715662386815,55.05073498035323
WMU,-6.896959290766312,55.07811795588329
WMU,-6.853363070154071,55.01483374666612
LQPlanApps,-6.878328825443337,54.99634576005111
WMU,-6.933822537552315,55.04610774941945
WMU,-7.02042069253569,55.02348009313268
WMU,-7.03757370754357,55.02541358349853
WMU,-6.979045181849978,55.05188531109146
WMU,-6.955650089133544,55.04899191463689
WMU,-6.944133091203756,55.0704516011436
Licensed Sites,-6.962778605478673,55.06797990852373
WMU,-6.931349216530102,55.08022127243311
WMU,-6.961614007874568,55.06822150105734
Industrial Heritage,-6.968608793773255,55.19597170100364
Defence Heritage,-6.9603455805179095,55.17922056548183
Industrial Heritage,-6.993140963622248,55.10742704053047
Industrial Heritage,-5.9160788089905205,54.60166409141313
Industrial Heritage,-5.904599334979356,54.596164634344085
Industrial Heritage,-5.914774375302523,54.599934456519904
Industrial Heritage,-5.912722960972185,54.60070773986051
Industrial Heritage,-5.91668026546594,54.59897893214095
Industrial Heritage,-5.913009238532824,54.60116193127417
Industrial Heritage,-5.914410046687865,54.60100638419393
Industrial Heritage,-5.91521529296849,54.60039130763568
Industrial Heritage,-5.915997579417598,54.60022508329327
Industrial Heritage,-5.909023075196417,54.59740922962748
Industrial Heritage,-5.897831042566744,54.59838334695056
Industrial Heritage,-5.896378477594689,54.590541061328935
Industrial Heritage,-5.891450386606782,54.59009586361184
Industrial Heritage,-5.897354149355182,54.59262459682582
Industrial Heritage,-5.897249615095046,54.59765443564843
Industrial Heritage,-5.909099453484549,54.598938012047135
Industrial Heritage,-5.912932711647244,54.59963315053729
Industrial Heritage,-5.913927805594235,54.60135747314121
Industrial Heritage,-5.915229059559215,54.6001219930754
Industrial Heritage,-5.914628934950858,54.5997522486384
Industrial Heritage,-5.916260957077403,54.60112812513388
Industrial Heritage,-5.916106331840012,54.60112546209635
Industrial Heritage,-5.915951706627906,54.60112279886148
Industrial Heritage,-5.909240264324735,54.59920999755053
Industrial Heritage,-5.9167340043045655,54.60095656987336
Industrial Heritage,-5.910181767835879,54.59895671130692
Industrial Heritage,-5.913943075163616,54.598033263444265
Land Use,-5.914377703871351,54.59921779961001
Land Use,-5.917205255663956,54.59960793963601
Land Use,-5.917085434366484,54.60013599522484
Land Use,-5.913277762988696,54.60166074105315
Land Use,-5.893515149819868,54.59685269491752
Land Use,-5.909901258958471,54.599598790910186
Land Use,-5.908676111393135,54.59814000881891
Land Use,-5.91141569483006,54.59782792940399
Land Use,-5.918894387448057,54.59925963299135
Land Use,-5.911267761304017,54.59890358384423
Land Use,-5.902102818746383,54.595663130855606
Land Use,-5.89460932155975,54.59724012969011
Land Use,-5.895458565824698,54.59697636697306
Land Use,-5.914591344103811,54.60230335751637
Land Use,-5.892620566173241,54.59020610467941
Land Use,-5.894871783507277,54.59095512302074
Industrial Heritage,-5.892708715559804,54.59568855781525
Industrial Heritage,-5.89222018747046,54.59316421695178
Industrial Heritage,-5.892693240110826,54.59299275553692
Industrial Heritage,-5.893214250868016,54.59488870247608
Industrial Heritage,-5.877084239799426,54.59263000981469
Land Use,-5.890246835258724,54.59272549005208
Land Use,-5.889728671621829,54.59466622284224
Land Use,-5.878649901940051,54.59316962635842
Land Use,-5.886671786789875,54.59692203930591
Land Use,-5.889407267987117,54.592504188348
Land Use,-5.87182726588002,54.59136957766906
Defence Heritage,-5.853937710539476,54.58584213849117
Land Use,-5.859723204851554,54.59027549546475
Industrial Heritage,-5.855690961709171,54.59045567545005
Land Use,-5.864072193473108,54.58936399028431
Land Use,-5.892028084281911,54.58580205936855
Industrial Heritage,-5.8943996313808125,54.58691259052233
Land Use,-5.8940445854875865,54.58689742505037
Land Use,-5.848758423669112,54.55613484720542
Land Use,-5.855888778568836,54.55636032326343
Defence Heritage,-5.8239119031880895,54.57244781970036
LQPlanApps,-5.915967841097818,54.59959561701076
LQPlanApps,-5.904170722428243,54.59276084729962
LQPlanApps,-5.889486420611995,54.59246962873556
Land Use,-5.861141447864201,54.56705589317899
ELVs,-5.861337650582264,54.56685270319862
Licensed Sites,-5.861336710262467,54.56687065697914
Industrial Heritage,-5.837103623468614,54.5908435993956
Industrial Heritage,-5.829379513872333,54.590615401825374
Land Use,-5.841028972399514,54.59093168684203
Land Use,-5.82349194264463,54.59018614986388
Land Use,-5.84016937732074,54.58291051257797
Land Use,-5.846918777044422,54.57373113623837
Land Use,-5.857533054145638,54.57246401592564
Land Use,-5.846077747302948,54.57853224072697
Licensed Sites,-5.847544905909949,54.58913394909292
Industrial Heritage,-5.834602823206465,54.57965717379148
Industrial Heritage,-5.839376509280667,54.571296416539184
Industrial Heritage,-5.837453392883884,54.58132551300858
Land Use,-5.884970102215337,54.580197929251135
Land Use,-5.882293037435661,54.58111250132448
Land Use,-5.880783791102054,54.57979220777372
Land Use,-5.881504153294242,54.57843009834473
Licensed Sites,-5.881117497894479,54.57902533088921
Land Use,-5.86550275530626,54.58212922093149
Land Use,-5.864990355356863,54.58246161487333
Land Use,-5.86471339763775,54.574154417019166
Land Use,-5.873656268996911,54.5806195514205
Land Use,-5.873207555979136,54.57943460622836
Land Use,-5.871976888125279,54.58019467110811
Land Use,-5.874962907423036,54.58107380103562
Land Use,-5.873476800450289,54.57901703719719
Land Use,-5.872703604450632,54.5781228951199
Land Use,-5.872308367812674,54.57799015103927
LQPlanApps,-5.865564574611228,54.5821303117679
WMU,-5.88194323385131,54.57950702048009
Industrial Heritage,-5.917367492637736,54.59764300485263
Defence Heritage,-6.536246254457534,54.94961537968184
Land Use,-6.570910331508555,54.97515480008824
Land Use,-6.584232615211712,54.99688894723572
Land Use,-6.582931736155167,54.99832911521431
Industrial Heritage,-6.658031017000152,55.10599213314516
Industrial Heritage,-6.605539810737648,55.06102490510366
Industrial Heritage,-6.605042345137224,55.06182770467762
Defence Heritage,-6.593321725885021,55.03096969079339
Industrial Heritage,-6.59365878470355,55.03384827148198
Industrial Heritage,-6.574588128516949,55.02913464196262
Industrial Heritage,-6.57562165027705,55.02645172066124
Industrial Heritage,-6.576954907229578,55.02413163362166
Defence Heritage,-6.582827461914792,55.03673203455871
Industrial Heritage,-6.575599941728865,55.04028591911064
Industrial Heritage,-6.574572354745634,55.03838737111957
Industrial Heritage,-6.574013920359679,55.03649431245818
Industrial Heritage,-6.580526007743687,55.03369576810474
Defence Heritage,-6.55414110933708,54.9502607866861
Defence Heritage,-6.553307864986948,54.94955913766158
Industrial Heritage,-6.56016555665551,54.94721501254995
Industrial Heritage,-6.56322698299293,54.95327021629033
Industrial Heritage,-6.56322698299293,54.95327021629033
Industrial Heritage,-6.610251151391384,55.05604812591616
Industrial Heritage,-6.614729120086586,55.04873284376871
Industrial Heritage,-6.613685194030546,55.05177529078047
Industrial Heritage,-6.682503734155802,55.08604717339377
Industrial Heritage,-6.614368590554957,55.00480006532137
Industrial Heritage,-6.694024109619489,55.09775958654313
Industrial Heritage,-6.710005985465825,55.09766044264829
Industrial Heritage,-6.7581574006405205,55.09070503748513
Industrial Heritage,-6.6898070583487215,55.07822077055278
Industrial Heritage,-6.602044602990846,55.06700364422825
Industrial Heritage,-6.660550808526147,55.0306503924345
Industrial Heritage,-6.645220407893216,55.02149732272213
Industrial Heritage,-6.666666727690283,55.01131361888727
Industrial Heritage,-6.591757205188624,54.99888080048518
Industrial Heritage,-6.580686438444694,54.95392452204966
Industrial Heritage,-6.571362786343622,54.95273726847927
Industrial Heritage,-6.561908393738413,54.94211502218976
Industrial Heritage,-6.566652466536665,54.93597241526738
Industrial Heritage,-6.59280990889301,54.95541300788561
Industrial Heritage,-6.540900208733527,54.9146442893853
Industrial Heritage,-6.575656204027034,54.92844226344502
Industrial Heritage,-6.582369678945679,54.92384932799443
Industrial Heritage,-6.58860134958249,54.91960977330408
Industrial Heritage,-6.5908938152686165,54.91649214012677
Industrial Heritage,-6.592867903135983,54.91355044809274
Industrial Heritage,-6.6577373355884095,54.9838161801403
Industrial Heritage,-6.63212081195478,54.96538419798347
Industrial Heritage,-6.627934217710359,54.964528508232426
Industrial Heritage,-6.621109954433819,54.96319361028947
Industrial Heritage,-6.617710331846295,54.9621668206384
Industrial Heritage,-6.59778438657122,54.95600950519074
Defence Heritage,-6.607717428474187,54.95451564452647
Industrial Heritage,-6.594349060603332,54.91132170619482
Industrial Heritage,-6.597996719453429,54.905075368764855
Industrial Heritage,-6.607380236429187,55.03957578172295
Industrial Heritage,-6.602770536823273,55.0371872616264
Industrial Heritage,-6.6780075311649485,54.989697755925256
Industrial Heritage,-6.677114789990027,54.98834054605811
Industrial Heritage,-6.623514517219218,55.03436935981863
Industrial Heritage,-6.61659350981831,55.04004021083184
Airfields,-6.5929476816314025,55.030040076305376
Industrial Heritage,-6.607642532927071,55.03652444032912
Industrial Heritage,-6.663746116631342,55.113151693693
Land Use,-6.528456298969302,54.9137755041403
Land Use,-6.51404469116194,54.91722947930423
Land Use,-6.529317239227626,54.91667866100854
Land Use,-6.528030220182531,54.91946596853669
Land Use,-6.517592692569578,54.91998588548645
Industrial Heritage,-6.526661107629716,54.94582527327013
Land Use,-6.536878360741655,54.93608472202428
Land Use,-6.528059845464037,54.93317533778429
Land Use,-6.656071218374971,55.110228559726366
Land Use,-6.600174016684807,55.06857219635713
Land Use,-6.604892658622152,55.08591924106764
Land Use,-6.613736948835621,55.06023817607665
Land Use,-6.6063626336113295,55.05986649601516
Land Use,-6.577726434926055,55.02000828099204
Land Use,-6.57716292230393,55.01737853007273
Land Use,-6.5907136671700215,55.00368383403038
Land Use,-6.560531106896151,54.94921369065376
Land Use,-6.54415142521829,54.95501961480276
Land Use,-6.547075234557073,54.95618652774044
Land Use,-6.563975370621615,54.95285683421496
Land Use,-6.554280388163719,54.95420622298834
Land Use,-6.55398816004837,54.95191194111983
Land Use,-6.559967163081069,54.948398490769215
Land Use,-6.55437237211686,54.948601579669024
Land Use,-6.551473061556485,54.94502753551563
Land Use,-6.574535190513103,54.98657044612963
Land Use,-6.614807876052407,55.046451972069455
Land Use,-6.612355344435931,55.05041263431266
Land Use,-6.6447955568836425,55.05909672981879
Land Use,-6.64898405519692,55.05926906039405
Land Use,-6.66975211192641,55.0668191608276
Land Use,-6.669221732581334,55.066292335410246
Land Use,-6.633376422953316,55.052501069108914
Land Use,-6.6875575096087365,55.07997521430863
Land Use,-6.67620152495479,55.077714258958295
Land Use,-6.68439976650474,55.08553766672171
Land Use,-6.683030967142659,55.08477726305979
Land Use,-6.620645730188634,55.06322726068098
Land Use,-6.608020602846515,55.057190468927125
Land Use,-6.535935862622181,54.9079187074531
Land Use,-6.535098108233454,54.91209498260716
Land Use,-6.539796847483399,54.912385126076806
Land Use,-6.617660129378666,55.01452161233647
Land Use,-6.69096847569203,55.0982657679906
Land Use,-6.701469605983558,55.09955499217037
Land Use,-6.703623510329505,55.099802519537626
Land Use,-6.7038025303424105,55.10249937065449
Land Use,-6.692447807890908,55.10381529139474
Land Use,-6.7236294967744925,55.09192902829142
Land Use,-6.717427086593525,55.0889892468225
Land Use,-6.68904453336787,55.10296123564145
Land Use,-6.711354008709359,55.09860896256713
Land Use,-6.727240046549123,55.09759026230677
Land Use,-6.728300975321645,55.09131315440184
Land Use,-6.7461005932569496,55.10660733270919
Land Use,-6.739141893834841,55.10367886180979
Land Use,-6.746356878263528,55.089416308436206
Land Use,-6.745506527429915,55.09756421620227
Industrial Heritage,-6.770791069366468,55.11284175455648
Land Use,-6.768185494137652,55.11297712569249
Land Use,-6.7935426427379095,55.093180786364215
Land Use,-6.6914094845054,55.109697091078594
Land Use,-6.703719978021606,55.07794749620454
Industrial Heritage,-6.691061108454085,55.07338333054454
Land Use,-6.690953503300901,55.07284318107535
Land Use,-6.69240108595629,55.07549980062553
Industrial Heritage,-6.633980658249966,55.034756812466206
Industrial Heritage,-6.639121933519409,55.03535342375309
Land Use,-6.637253292415883,55.03326634390282
Land Use,-6.635039680769502,55.03581076367729
Land Use,-6.62908095804697,55.042660938713226
Land Use,-6.656067601848886,55.030960286332814
Land Use,-6.6669171399050535,55.05274731787181
Land Use,-6.666194154534449,55.03401824198105
Land Use,-6.662260274606596,55.03848466823156
Land Use,-6.675667732294724,55.03415765739637
Land Use,-6.697390920399428,55.04143502644782
Land Use,-6.696080286666111,55.03170111063591
Land Use,-6.687252691676762,55.02808474336676
Land Use,-6.68390648029562,55.03379788793245
Land Use,-6.707225368732782,55.02168693184564
Land Use,-6.710901331382511,55.03478757871167
Land Use,-6.700057904577494,55.03057585008958
Land Use,-6.643631849493748,55.03427188309139
Land Use,-6.643560323372848,55.022502924599024
Land Use,-6.725899084862169,55.02646538611355
Land Use,-6.750007184622724,55.03566273096016
Land Use,-6.768367239483545,55.04389887285643
Land Use,-6.769761675318515,55.04332008994751
Land Use,-6.748383369751431,55.0405867914312
Land Use,-6.752959720294934,55.04131649828684
Land Use,-6.742926243782136,55.0260316526878
Land Use,-6.743757459776273,55.0264534660855
Land Use,-6.735498623415351,55.01659415775777
Land Use,-6.738864688134406,55.02589978637041
Land Use,-6.760031157950908,55.0169904279086
Land Use,-6.758938607279473,55.018955591181445
Land Use,-6.768320362878589,55.00974434837505
Land Use,-6.748275019448481,55.00995294633915
Land Use,-6.778165501122855,55.001597065186
Land Use,-6.79925274900665,55.05735882314764
Land Use,-6.771882694811067,55.059888459544666
Land Use,-6.783413532724174,55.06361547275128
Land Use,-6.742174048321143,55.04704455850427
Land Use,-6.736385343686703,55.05002090601223
Land Use,-6.740170508660962,55.05404867967164
Land Use,-6.733475735633183,55.05297307806931
